,Unnamed: 0,url,score_1,score_1_url,score_2,score_2_url,score_3,score_3_url
2618,2618,https://dnd.su/bestiary/17340-faerie-pest/,0.1253931439062632,https://dnd.su/bestiary/4604-drow-spy/,0.0969799421071847,https://dnd.su/bestiary/6926-quickling/,0.0947645783384257,https://dnd.su/bestiary/4939-aquatic-ghoul/
2619,2619,https://dnd.su/bestiary/6032-flask-of-wine/,0.7229465812124756,https://dnd.su/bestiary/6031-river-mist/,0.2245693378553073,https://dnd.su/bestiary/6022-tabaxi-hunter/,0.1612815240296422,https://dnd.su/bestiary/8518-two-dry-cloaks/
2620,2620,https://dnd.su/bestiary/5118-fala-lefaliir/,0.3953593325956548,https://dnd.su/bestiary/431-druid/,0.3781124560470075,https://dnd.su/bestiary/5915-sladis-vadir/,0.3283378641265191,https://dnd.su/bestiary/7561-krell-grohlg/
2621,2621,https://dnd.su/bestiary/443-cult-fanatic/,0.7247564310637655,https://dnd.su/bestiary/7727-sharda/,0.6069454161603086,https://dnd.su/bestiary/7896-laurin-ophidas/,0.5473419027077827,https://dnd.su/bestiary/7430-redjaw/
2622,2622,https://dnd.su/bestiary/7476-phoenix-anvil/,0.2147729031274741,https://dnd.su/bestiary/6065-grandfather-zitembe/,0.2095707512812364,https://dnd.su/bestiary/7718-kerrilla-gemstar/,0.2063214983648114,https://dnd.su/bestiary/7432-norca-brighttusk/
2623,2623,https://dnd.su/bestiary/17338-faerie-pathlighter/,0.1203837269755898,https://dnd.su/bestiary/6580-darkling-elder/,0.1163687991016185,https://dnd.su/bestiary/6835-meenlock/,0.106334999724261,https://dnd.su/bestiary/8895-meenlock/
2624,2624,https://dnd.su/bestiary/9257-flinch/,0.3943887603244963,https://dnd.su/bestiary/8841-hadozee-explorer/,0.1237392199867167,https://dnd.su/bestiary/9256-fel-ardra/,0.085438044682062,https://dnd.su/bestiary/7416-gothad-miskal/
2625,2625,https://dnd.su/bestiary/6156-floot/,0.6585114949211163,https://dnd.su/bestiary/247-myconid-sovereign/,0.4507515877967626,https://dnd.su/bestiary/5837-myconid-sovereign-of-zuggtmoy/,0.2256810069354634,https://dnd.su/bestiary/5845-chamberlain-of-zuggtmoy/
2626,2626,https://dnd.su/bestiary/3332-frulam-mondath/,0.3370010542803475,https://dnd.su/bestiary/7727-sharda/,0.333852574120266,https://dnd.su/bestiary/5851-grisha/,0.3335818797425512,https://dnd.su/bestiary/6065-grandfather-zitembe/
2627,2627,https://dnd.su/bestiary/3337-pharblex-spattergoo/,0.1725876232358575,https://dnd.su/bestiary/192-green-hag/,0.1666545455843761,https://dnd.su/bestiary/7500-bullywug-royal/,0.1636053479896759,https://dnd.su/bestiary/3331-dralmorrer-borngray/
2628,2628,https://dnd.su/bestiary/7453-ferol-sal/,0.6818420058204983,https://dnd.su/bestiary/10599-undead-soldier/,0.661110865632118,https://dnd.su/bestiary/310-wight/,0.5677721810191276,https://dnd.su/bestiary/17391-deathlock-wight/
2629,2629,https://dnd.su/bestiary/3632-thessalhydra/,0.1921471661310367,https://dnd.su/bestiary/10581-incomplete-dragon-skeleton/,0.1671406118550568,https://dnd.su/bestiary/7836-scuttling-serpentmaw/,0.1386618107863433,https://dnd.su/bestiary/5904-kurr/
2630,2630,https://dnd.su/bestiary/12115-firbolg-primeval-warden/,0.12220770272358,https://dnd.su/bestiary/7065-warlock-of-the-archfey/,0.0988545992703839,https://dnd.su/bestiary/13248-initiate-of-the-comet/,0.0882341887420184,https://dnd.su/bestiary/8351-witherbloom-pledgemage/
